\(\lim_{x \to a} f(x) = L \ (\text{Definição Formal do Limite/Epsilon-Delta})\);\(\forall \epsilon > 0, \exists \delta > 0 : 0 < |x-a| < \delta \implies |f(x)-L| < \epsilon\)
\(\lim_{x \to a} f(x) = L \implies \lim_{x \to a^+} f(x) \dots \lim_{x \to a^-} f(x)\ \text{(Limites Laterais)}\);\(L\)
\(\lim_{x \to a^+} f(x) \neq \lim_{x \to a^-} f(x) \implies \lim_{x \to a} f(x) \ \text{(Limites Laterais Diferentes)}\);\(\nexists \ (\text{Não existe})\)
\(\lim_{x \to a} [cf(x)] \ \text{(Limite da Constante)}\);\(c \lim_{x \to a} f(x)\)
\(\lim_{x \to a} [f(x) \pm g(x)] \ \text{(Limite da Soma/Subtração)}\);\(\lim_{x \to a} f(x) \pm \lim_{x \to a} g(x)\)
\(\lim_{x \to a} [f(x)g(x)] \ \text{(Limite do Produto)}\);\(\lim_{x \to a} f(x) \lim_{x \to a} g(x)\)
\(\lim_{x \to a} \left[\frac{f(x)}{g(x)}\right] \ (\lim g(x) \neq 0) \ \text{(Limite do Quociente)}\);\(\frac{\lim_{x \to a} f(x)}{\lim_{x \to a} g(x)}\)
\(\lim_{x \to \infty} e^x \ \text{(Exponencial Natural no Infinito)}\);\(\infty\)
\(\lim_{x \to -\infty} e^x \ \text{(Exponencial Natural no Infinito Negativo)}\);\(0\)
\(\lim_{x \to \infty} \ln(x) \ \text{(Logaritmo no Infinito)}\);\(\infty\)
\(\lim_{x \to 0^+} \ln(x) \ \text{(Logaritmo Perto de Zero)}\);\(-\infty\)
\(r > 0 \implies \lim_{x \to \infty} \frac{b}{x^r} \ \text{(Divisão Polinomial no Infinito)}\);\(0\)
\(\lim_{x \to a} \frac{f(x)}{g(x)} = \frac{0}{0} \lor \frac{\pm\infty}{\pm\infty} \implies \lim_{x \to a} \frac{f(x)}{g(x)} \ (\text{Regra de L'Hôpital para Indeterminação})\);\(\lim_{x \to a} \frac{f'(x)}{g'(x)}\)
\(f(x) \text{ contínua em } a \iff \lim_{x \to a} f(x) \ \text{(Continuidade)}\);\(f(a)\)
\(f \text{ contínua em } [a,b], f(a) < M < f(b) \implies \exists c \in (a,b)\ \text{(TVI - Teorema do Valor Intermediário)}\);\(f(c) = M \ (\text{TVI})\)
\(f'(x) \ (\text{Definição Formal de Derivada / Taxa de Variação})\);\(\lim_{h \to 0} \frac{f(x+h)-f(x)}{h}\)
\(y(x) \ (\text{Equação da Reta Tangente em } x=a)\);\(y = f(a) + f'(a)(x-a)\)
\(\frac{d}{dx}(c) \ \text{(Derivada da Constante)}\);\(0\)
\(\frac{d}{dx}(x^n) \ \text{(Regra do Tombo / Potência)}\);\(nx^{n-1}\)
\([f(x)g(x)]' \ (\text{Regra do Produto})\);\(f'(x)g(x) + f(x)g'(x)\)
\(\left[\frac{f(x)}{g(x)}\right]' \ (\text{Regra do Quociente})\);\(\frac{f'(x)g(x) - f(x)g'(x)}{[g(x)]^2}\)
\(\frac{d}{dx}(f(g(x))) \ (\text{Regra da Cadeia})\);\(f'(g(x))g'(x)\)
\(\frac{d}{dx}(\sin(x))\);\(\cos(x)\)
\(\frac{d}{dx}(\cos(x))\);\(-\sin(x)\)
\(\frac{d}{dx}(\tan(x))\);\(\sec^2(x)\)
\(\frac{d}{dx}(\sec(x))\);\(\sec(x)\tan(x)\)
\(\frac{d}{dx}(\csc(x))\);\(-\csc(x)\cot(x)\)
\(\frac{d}{dx}(\cot(x))\);\(-\csc^2(x)\)
\(\frac{d}{dx}(\sin^{-1}(x))\);\(\frac{1}{\sqrt{1-x^2}}\)
\(\frac{d}{dx}(\cos^{-1}(x))\);\(-\frac{1}{\sqrt{1-x^2}}\)
\(\frac{d}{dx}(\tan^{-1}(x))\);\(\frac{1}{1+x^2}\)
\(\frac{d}{dx}(a^x) \ \text{(Derivada de Exponencial com Base a)}\);\(a^x \ln(a)\)
\(\frac{d}{dx}(e^x) \ \text{(Derivada de Exponencial Natural)}\);\(e^x\)
\(\frac{d}{dx}(\ln|x|) \ \text{(Derivada do Logaritmo Natural)}\);\(\frac{1}{x} \ (x \neq 0)\)
\(c \text{ é ponto crítico } \iff \dots \ (\text{Pontos de Máximo, Mínimo e Inflexão})\);\(f'(c) = 0 \lor \nexists f'(c)\)
\(f'(x) > 0 \ \forall x \in I \implies f(x) \dots \text{ (Análise de Gráfico Crescente)}\);\(\text{Crescente em } I\)
\(f'(x) < 0 \ \forall x \in I \implies f(x) \dots \text{ (Análise de Gráfico Decrescente)}\);\(\text{Decrescente em } I\)
\(f''(x) > 0 \ \forall x \in I \implies f(x) \dots \text{ (Teste da Concavidade Positiva)}\);\(\text{Côncava para cima em } I \ (\cup)\)
\(f''(x) < 0 \ \forall x \in I \implies f(x) \dots \text{ (Teste da Concavidade Negativa)}\);\(\text{Côncava para baixo em } I \ (\cap)\)
\(x=c \text{ é ponto de inflexão } \iff \dots \text{ (Mudança de Concavidade)}\);\(\text{A concavidade muda em } x=c\)
\(x=c \text{ crítico} \land f''(c) < 0 \implies \dots \text{ (Teste da Segunda Derivada)}\);\(\text{Máximo Local (Relativo)}\)
\(x=c \text{ crítico} \land f''(c) > 0 \implies \dots \text{ (Teste da Segunda Derivada)}\);\(\text{Mínimo Local (Relativo)}\)
\(f \text{ contínua } [a,b] \land \text{derivável } (a,b) \implies \exists c \in (a,b) : f'(c) = \dots\ \text{(Teorema do Valor Médio - Geral)}\);\(\frac{f(b)-f(a)}{b-a} \ (\text{TVM})\)
\(x_{n+1} \ (\text{Fórmula Iterativa do Método de Newton})\);\(x_n - \frac{f(x_n)}{f'(x_n)}\)
\(\int_a^b f(x) dx \ (\text{Definição Formal de Integral Definida / Soma de Riemann})\);\(\lim_{n \to \infty} \sum_{i=1}^n f(x_i^*) \Delta x\)
\(\frac{d}{dx} \int_a^x f(t) dt \ (\text{Teorema Fundamental do Cálculo - Parte I})\);\(f(x)\)
\(\int_a^b f(x) dx \ (\text{Teorema Fundamental do Cálculo - Parte II})\);\(F(b) - F(a)\)
\(\frac{d}{dx} \int_a^{u(x)} f(t) dt\ \text{(Derivada de Integral com Limite Variável)}\);\(u'(x)f(u(x))\)
\(\frac{d}{dx} \int_{v(x)}^{u(x)} f(t) dt\ \text{(Derivada de Integral com Dois Limites Variáveis/Leibniz)}\);\(u'(x)f(u(x)) - v'(x)f(v(x))\)
\(\int k dx\);\(\text{Integral da Constante: } kx + C\)
\(\int x^n dx \ (n \neq -1)\);\(\text{Integral Potência Básica: } \frac{1}{n+1}x^{n+1} + C\)
\(\int \frac{1}{x} dx\);\(\text{Integral Inversa Logarítmica: } \ln|x| + C\)
\(\int e^u du\);\(\text{Integral Exponencial: } e^u + C\)
\(\int \ln(u) du\);\(u\ln(u) - u + C\)
\(\int \sin(u) du\);\(-\cos(u) + C\)
\(\int \cos(u) du\);\(\sin(u) + C\)
\(\int \sec^2(u) du\);\(\tan(u) + C\)
\(\int \sec(u)\tan(u) du\);\(\sec(u) + C\)
\(\int \csc(u)\cot(u) du\);\(-\csc(u) + C\)
\(\int \csc^2(u) du\);\(-\cot(u) + C\)
\(\int \tan(u) du\);\(\ln|\sec(u)| + C \lor -\ln|\cos(u)| + C\)
\(\int \sec(u) du\);\(\ln|\sec(u)+\tan(u)| + C\)
\(\int \csc(u) du\);\(-\ln|\csc(u)+\cot(u)| + C\)
\(\int \frac{1}{a^2+u^2} du\ \text{(Integral que gera Função Arco-Tangente)}\);\(\frac{1}{a}\tan^{-1}\left(\frac{u}{a}\right) + C\)
\(\int \frac{1}{\sqrt{a^2-u^2}} du\ \text{(Integral que gera Função Arco-Seno)}\);\(\sin^{-1}\left(\frac{u}{a}\right) + C\)
\(\int u dv \ (\text{Integração Por Partes})\);\(uv - \int v du\)
\(\sqrt{a^2-b^2x^2} \implies \text{Qual Substituição Trigonométrica usar para } x \text{?}\);\(\frac{a}{b}\sin(\theta)\)
\(\sqrt{b^2x^2-a^2} \implies \text{Qual Substituição Trigonométrica usar para } x \text{?}\);\(\frac{a}{b}\sec(\theta)\)
\(\sqrt{a^2+b^2x^2} \implies \text{Qual Substituição Trigonométrica usar para } x \text{?}\);\(\frac{a}{b}\tan(\theta)\)
\(Q(x) \text{ contém fator } (ax+b)^k \implies \text{Qual formato toma a decomposição em Frações Parciais?}\);\(\frac{A_1}{ax+b} + \frac{A_2}{(ax+b)^2} + \dots + \frac{A_k}{(ax+b)^k}\)
\(Q(x) \text{ contém fator } (ax^2+bx+c)^k \implies \text{Qual formato toma a decomposição em Frações Parciais?}\);\(\frac{A_1x+B_1}{ax^2+bx+c} + \dots + \frac{A_kx+B_k}{(ax^2+bx+c)^k}\)
\(A \ (\text{Área Mínima entre as curvas } y = f(x) \text{ e } y = g(x), \ f(x) \ge g(x))\);\(\int_a^b [f(x) - g(x)] dx\)
\(V \ (\text{Volume de Sólidos via Discos/Anéis, rotação em torno de eixo horizontal})\);\(\pi \int_a^b [(R_{ext})^2 - (R_{int})^2] dx\)
\(V \ (\text{Volume de Sólidos via Cascas Cilíndricas})\);\(\int_a^b 2\pi(\text{raio})(\text{altura}) dx\)
\(W \ (\text{Trabalho Mecânico para mover partícula de } a \text{ a } b \text{ com força variável } F)\);\(\int_a^b F(x) dx\)
\(f_{avg} \ (\text{Valor Médio e Representativo de } f(x) \text{ no bloco } [a,b])\);\(\frac{1}{b-a} \int_a^b f(x) dx\)
\(L \ (\text{Comprimento de Arco regular cartesiano } y=f(x))\);\(\int_a^b \sqrt{1 + \left(\frac{dy}{dx}\right)^2} dx\)
\(L \ (\text{Comprimento de Arco via traçado Curva Paramétrica } x=f(t), y=g(t))\);\(\int_a^b \sqrt{\left(\frac{dx}{dt}\right)^2 + \left(\frac{dy}{dt}\right)^2} dt\)
\(L \ (\text{Comprimento de Arco de uma curva Polar } r=f(\theta))\);\(\int_a^b \sqrt{r^2 + \left(\frac{dr}{d\theta}\right)^2} d\theta\)
\(SA \ (\text{Área de Superfície de Sólido de Revolução rotacionado no eixo } x)\);\(\int_a^b 2\pi y \, ds\)
\(SA \ (\text{Área de Superfície de Sólido de Revolução rotacionado no eixo } y)\);\(\int_a^b 2\pi x \, ds\)
\(\text{Integral Imprópria: } p > 1 \implies \int_a^\infty \frac{1}{x^p} dx \ (a > 0)\);\(\text{Converge}\)
\(\text{Integral Imprópria: } p \le 1 \implies \int_a^\infty \frac{1}{x^p} dx \ (a > 0)\);\(\text{Diverge}\)
\(\text{Teste Comparativo (Integral Imprópria): } f(x) \ge g(x) \ge 0 \land \int g \text{ diverge} \implies \int f\);\(\text{Diverge}\)
\(\text{Teste Comparativo (Integral Imprópria): } f(x) \ge g(x) \ge 0 \land \int f \text{ converge} \implies \int g\);\(\text{Converge}\)
\(\int_a^b f(x) dx \approx \frac{\Delta x}{2}[f(x_0) + 2f(x_1) + \dots + f(x_n)]\);\(\text{Regra Numérica do Trapézio}\)
\(\int_a^b f(x) dx \approx \frac{\Delta x}{3}[f(x_0) + 4f(x_1) + 2f(x_2) + \dots + f(x_n)]\);\(\text{Regra Numérica de Simpson}\)