\(d(P_1, P_2) \ (\text{Distância 3D})\);\(\sqrt{(x_2-x_1)^2+(y_2-y_1)^2+(z_2-z_1)^2}\)
\(\text{Esfera } (C(x_0,y_0,z_0), r=a) \implies \text{Eq}\);\((x-x_0)^2+(y-y_0)^2+(z-z_0)^2=a^2\)
\(|\vec{v}| \ (\text{Módulo do Vetor 3D})\);\(\sqrt{v_1^2+v_2^2+v_3^2}\)
\(\vec{AB} \ (\text{Vetor Formado por Dois Pontos})\);\(\langle x_2-x_1, y_2-y_1, z_2-z_1 \rangle\)
\(\vec{u} \cdot \vec{v} \ (\text{Produto Escalar / Ponto})\);\(u_1v_1+u_2v_2+u_3v_3\)
\(\theta(\vec{u},\vec{v}) \ (\text{Ângulo Entre Vetores})\);\(\cos^{-1}\left(\frac{\vec{u} \cdot \vec{v}}{|\vec{u}||\vec{v}|}\right)\)
\(\vec{u} \perp \vec{v} \iff \dots \ (\text{Condição de Ortogonalidade})\);\(\vec{u} \cdot \vec{v} = 0\)
\(\vec{u} \cdot \vec{u} \ (\text{Produto Escalar Pela Própria Base})\);\(|\vec{u}|^2\)
\(\text{Proj}_{\vec{v}} \vec{u} \ (\text{Projeção Vetorial de } \vec{u} \text{ em } \vec{v})\);\(\left(\frac{\vec{u} \cdot \vec{v}}{|\vec{v}|^2}\right)\vec{v}\)
\(\vec{u} \times \vec{v} \ (\text{Produto Vetorial / Cruzado})\);\(\langle u_2v_3-u_3v_2, u_3v_1-u_1v_3, u_1v_2-u_2v_1 \rangle\)
\(|\vec{u} \times \vec{v}| \ (\text{Módulo do Produto Vetorial})\);\(|\vec{u}||\vec{v}|\sin\theta \ (\text{Área do Paralelogramo})\)
\(\vec{u} \times \vec{v} \perp \dots \ (\text{Direção do Produto Vetorial})\);\(\vec{u} \land \vec{v} \implies \vec{u} \cdot (\vec{u} \times \vec{v}) = 0\)
\((\vec{u} \times \vec{v}) \cdot \vec{w} \ (\text{Produto Misto})\);\(\det[\vec{u},\vec{v},\vec{w}] \ (\text{Volume do Paralelepípedo})\)
\(\text{Reta } L \ (P_0, \vec{v}) \implies \vec{r}(t)\);\(\vec{r}_0 + t\vec{v}\)
\(\text{Plano } (P_0, \vec{n}) \implies \text{Eq}\);\(\vec{n} \cdot \vec{P_0P} = 0 \iff A(x-x_0)+B(y-y_0)+C(z-z_0)=0\)
\(\frac{x^2}{a^2}+\frac{y^2}{b^2}+\frac{z^2}{c^2}=1 \implies \text{Superfície Quádrica}\);\(\text{Elipsoide}\)
\(\frac{x^2}{a^2}+\frac{y^2}{b^2}=\frac{z}{c} \implies \text{Superfície Quádrica}\);\(\text{Paraboloide Elíptico}\)
\(\frac{x^2}{a^2}+\frac{y^2}{b^2}=\frac{z^2}{c^2} \implies \text{Superfície Quádrica}\);\(\text{Cone Elíptico}\)
\(\frac{x^2}{a^2}+\frac{y^2}{b^2}-\frac{z^2}{c^2}=1 \implies \text{Superfície Quádrica}\);\(\text{Hiperboloide de 1 Folha}\)
\(\frac{z^2}{c^2}-\frac{x^2}{a^2}-\frac{y^2}{b^2}=1 \implies \text{Superfície Quádrica}\);\(\text{Hiperboloide de 2 Folhas}\)
\(\frac{y^2}{b^2}-\frac{x^2}{a^2}=\frac{z}{c} \implies \text{Superfície Quádrica}\);\(\text{Paraboloide Hiperbólico (Sela)}\)
\(\vec{v}(t) \ (\text{Vetor Velocidade})\);\(\vec{r}'(t)\)
\(\text{Rapidez Escalar (Speed) de Curva}\);\(|\vec{v}(t)|\)
\(\vec{a}(t) \ (\text{Vetor Aceleração})\);\(\vec{v}'(t) = \vec{r}''(t)\)
\(\vec{T}(t) \ (\text{Vetor Tangente Unitário à Curva})\);\(\frac{\vec{v}}{|\vec{v}|}\)
\(\vec{N}(t) \ (\text{Vetor Normal Principal à Curva})\);\(\frac{d\vec{T}/dt}{|d\vec{T}/dt|}\)
\(\vec{B}(t) \ (\text{Vetor Binormal à Curva})\);\(\vec{T} \times \vec{N}\)
\(\kappa \ (\text{Curvatura de Reta Num Ponto})\);\(\frac{|\vec{v} \times \vec{a}|}{|\vec{v}|^3} = \frac{1}{|\vec{v}|}\left|\frac{d\vec{T}}{dt}\right|\)
\(\rho \ (\text{Raio de Curvatura Num Ponto})\);\(\frac{1}{\kappa}\)
\(\tau \ (\text{Torção Num Ponto})\);\(\frac{(\vec{v} \times \vec{a}) \cdot \vec{a}'}{|\vec{v} \times \vec{a}|^2}\)
\(a_T \ (\text{Componente Tangencial da Aceleração})\);\(\frac{d}{dt}|\vec{v}|\)
\(a_N \ (\text{Componente Normal da Aceleração})\);\(\kappa|\vec{v}|^2 = \sqrt{|\vec{a}|^2-a_T^2}\)
\(w = f(x,y), x=x(t), y=y(t) \implies \frac{dw}{dt} \ (\text{Derivada da Função Composta})\);\(\frac{\partial w}{\partial x}\frac{dx}{dt} + \frac{\partial w}{\partial y}\frac{dy}{dt}\)
\(\nabla f \ (\text{Operador Gradiente})\);\(\frac{\partial f}{\partial x}\hat{i} + \frac{\partial f}{\partial y}\hat{j} + \frac{\partial f}{\partial z}\hat{k}\)
\((D_{\vec{u}} f)_{P_0} \ (\text{Derivada Direcional onde } \vec{u} \text{ unitário})\);\(\nabla f|_{P_0} \cdot \vec{u}\)
\(\text{Plano Tangente a } f(x,y,z)=c \text{ em } P_0\);\(f_x(P_0)(x-x_0) + f_y(P_0)(y-y_0) + f_z(P_0)(z-z_0) = 0\)
\(\text{Plano Tangente a } z=f(x,y) \text{ em } P_0\);\(f_x(P_0)(x-x_0) + f_y(P_0)(y-y_0) - (z-z_0) = 0\)
\(L(x,y) \ (\text{Linearização 2D em } P_0)\);\(f(P_0) + f_x(P_0)(x-x_0) + f_y(P_0)(y-y_0)\)
\(\nabla f = \vec{0}, \ D = f_{xx}f_{yy}-f_{xy}^2 > 0 \land f_{xx} < 0 \implies P_0 \ (\text{Teste da Hessiana})\);\(\text{Máximo Local}\)
\(\nabla f = \vec{0}, \ D = f_{xx}f_{yy}-f_{xy}^2 > 0 \land f_{xx} > 0 \implies P_0 \ (\text{Teste da Hessiana})\);\(\text{Mínimo Local}\)
\(\nabla f = \vec{0}, \ D = f_{xx}f_{yy}-f_{xy}^2 < 0 \implies P_0 \ (\text{Teste da Hessiana})\);\(\text{Ponto de Sela}\)
\(\text{Multiplicadores de Lagrange } (1 \text{ Restrição Quádrica } g=0)\);\(\nabla f = \lambda \nabla g\)
\(\text{Multiplicadores de Lagrange } (2 \text{ Restrições Quádricas } g_1=0, g_2=0)\);\(\nabla f = \lambda \nabla g_1 + \mu \nabla g_2\)
\(A \ (\text{Área Bivariável de Integrais Duplas em Reta Polar})\);\(\iint_R r \, dr \, d\theta\)
\(\text{Coordenadas Cilíndricas} \implies (x, y, z, dV)\);\((r\cos\theta, r\sin\theta, z, r \, dz \, dr \, d\theta)\)
\(\text{Coordenadas Esféricas} \implies (x, y, z, \rho, dV)\);\((r\sin\phi\cos\theta, \rho\sin\phi\sin\theta, \rho\cos\phi, \sqrt{x^2+y^2+z^2}, \rho^2\sin\phi \, d\rho \, d\phi \, d\theta)\)
\(J(u,v) \ (\text{Determinante Jacobiano de Matriz})\);\(\frac{\partial x}{\partial u}\frac{\partial y}{\partial v} - \frac{\partial x}{\partial v}\frac{\partial y}{\partial u}\)
\(\iint_R f(x,y) dx dy \ (\text{Integral via Mudança de Variáveis Jacobiana})\);\(\iint_G f(g(u,v),h(u,v)) |J(u,v)| du dv\)
\(\int_C f(x,y,z) ds \ (\text{Integral de Linha Escalar})\);\(\int_a^b f(\vec{r}(t))|\vec{v}(t)| dt\)
\(W \ (\text{Trabalho Realizado ao longo de Região } C)\);\(\int_C \vec{F} \cdot d\vec{r} = \int_C M dx + N dy + P dz\)
\(\text{Fluxo de } \vec{F}(M,N) \text{ através de } C \ (\text{2D})\);\(\oint_C \vec{F} \cdot \vec{n} ds = \oint_C M dy - N dx\)
\(\vec{F} \text{ Campo Vetorial é Conservativo} \iff \dots\);\(\exists f : \vec{F} = \nabla f \implies \oint \vec{F} \cdot d\vec{r} = 0\)
\(\vec{F}(M,N,P) \text{ Conservativo} \iff \text{Teste das Derivadas Parciais Constantes}\);\(P_y=N_z \land M_z=P_x \land N_x=M_y\)
\(\oint_C M dx + N dy \ (\text{Teorema de Green - Integral de Circulação Fechada})\);\(\iint_R \left(\frac{\partial N}{\partial x} - \frac{\partial M}{\partial y}\right) dA\)
\(\oint_C M dy - N dx \ (\text{Teorema de Green - Integral de Fluxo})\);\(\iint_R \left(\frac{\partial M}{\partial x} + \frac{\partial N}{\partial y}\right) dA\)
\(A \ (\text{Área Planar calculada via Teorema de Green})\);\(\frac{1}{2}\oint_C x dy - y dx\)
\(\vec{n} \ (\text{Vetor Normal à Superfície Fixa Parametrizada } \vec{r}(u,v))\);\(\frac{\vec{r}_u \times \vec{r}_v}{|\vec{r}_u \times \vec{r}_v|}\)
\(d\sigma \ (\text{Elemento Diferencial de Integrância para Área de Superfície})\);\(|\vec{r}_u \times \vec{r}_v| du dv\)
\(\text{curl } \vec{F} \ (\text{Operador Racional } \nabla \times \vec{F})\);\(\left(\frac{\partial P}{\partial y}-\frac{\partial N}{\partial z}\right)\hat{i} + \left(\frac{\partial M}{\partial z}-\frac{\partial P}{\partial x}\right)\hat{j} + \left(\frac{\partial N}{\partial x}-\frac{\partial M}{\partial y}\right)\hat{k}\)
\(\text{div } \vec{F} \ (\text{Operador de Divergência } \nabla \cdot \vec{F})\);\(\frac{\partial M}{\partial x} + \frac{\partial N}{\partial y} + \frac{\partial P}{\partial z}\)
\(\oint_C \vec{F} \cdot d\vec{r} \ (\text{Regra Analítica do Teorema de Stokes})\);\(\iint_S (\nabla \times \vec{F}) \cdot \vec{n} d\sigma\)
\(\iint_S \vec{F} \cdot \vec{n} d\sigma \ (\text{Regra Analítica do Teorema da Divergência de Gauss})\);\(\iiint_D (\nabla \cdot \vec{F}) dV\)