Por que o trifásico domina a indústria?;Três fases defasadas de \(120°\) criam campo magnético girante constante — potência nunca passa por zero, motor gira suave.
O que \(\sqrt{3}\) significa fisicamente no sistema trifásico?;É a razão geométrica entre tensão de linha e de fase, vinda do triângulo equilátero das 3 fases no plano complexo.
Desvantagem principal do monofásico para motores;A potência instantânea pulsa e passa por zero, causando vibração e torque inconstante.
Quantos fios para 3 circuitos monofásicos separados vs trifásico equilibrado?;Monofásico: 6 fios (3 fases + 3 neutros). Trifásico equilibrado: 3 fios (grande economia de cobre).
Defasagem entre as fases \(V_a\), \(V_b\) e \(V_c\);\(120°\) ou \(2\pi/3\) radianos.
Tensão de Fase (\(V_F\)) na conexão Estrela (Y);Medida entre uma fase e o ponto Neutro.
Tensão de Linha (\(V_L\)) num sistema trifásico;Medida entre duas fases distintas.
Relação de Tensão na Estrela (Y);\(V_L = \sqrt{3} \times V_F\)
Relação de Corrente na Estrela (Y);\(I_L = I_F\)
A conexão Triângulo (\(\Delta\)) possui neutro?;Não — não há nó central.
Relação de Tensão no Triângulo (\(\Delta\));\(V_L = V_F\)
Relação de Corrente no Triângulo (\(\Delta\));\(I_L = \sqrt{3} \times I_F\)
O que ocorre ao inverter 2 das 3 fases na alimentação de um motor trifásico?;O motor gira no sentido contrário (inversão da sequência de fases).
Corrente no neutro de sistema trifásico equilibrado;Zero (0A) — as correntes das 3 fases se cancelam vetorialmente.
Por que o 3° harmônico causa corrente perigosa no neutro?;\(120° \times 3 = 360° = 0°\): as componentes de 3ª ordem ficam em fase nas 3 linhas e se SOMAM aritmeticamente no neutro — até 3× a corrente de uma fase.
Componentes Simétricas;Decomposição de sistema trifásico desequilibrado em 3 sistemas equilibrados: Sequência Positiva (gira normal), Negativa (invertida) e Zero (em fase)
Relé Diferencial (ANSI 87);Compara corrente de entrada e saída do equipamento. Se diferença exceder o limiar, indica falta interna e desliga instantaneamente
Relé de Distância (ANSI 21);Mede impedância vista dos terminais (\(V/I\)). Queda abrupta indica falta — calcula distância ao curto pela impedância medida e atua
Equação de Swing (Estabilidade Transitória);Dinâmica do ângulo de carga \(\delta\) do gerador. Se após perturbação não mantiver sincronismo com a rede, causa blackout
Corrigir o Fator de Potência aumenta a potência útil (W)?;Não. \(P\) (ativa) permanece igual. O que diminui é \(S\) (aparente) e \(I\), desafogando cabos e transformadores.
Por que a ANEEL multa se FP < 0.92?;FP baixo = muita corrente reativa sem produzir trabalho, ocupando capacidade da rede e gerando perdas \(I^2R\) nos cabos.
Potência Aparente Trifásica (\(S_{3\phi}\));\(S_{3\phi} = \sqrt{3} \times V_L \times I_L\) [VA]
Potência Ativa Trifásica (\(P_{3\phi}\));\(P_{3\phi} = \sqrt{3} \times V_L \times I_L \times \cos(\phi)\) [W]
Potência Reativa Trifásica (\(Q_{3\phi}\));\(Q_{3\phi} = \sqrt{3} \times V_L \times I_L \times \sin(\phi)\) [VAr]
Causa principal de FP baixo na indústria;Motores de indução — grandes cargas indutivas que consomem muita potência reativa (Q).
Solução típica para correção de FP;Banco de capacitores em paralelo com a carga (injeta \(Q_C\) para compensar o \(Q_L\) indutivo).
TC (Transformador de Corrente);Reduz correntes altas para medição segura. Ex: TC 200/5A → 200A no primário viram 5A no secundário
TP (Transformador de Potencial);Reduz tensões altas para medição segura. Ex: 13.8kV → 115V
Teorema de Blondel (sistemas 3 fios, sem neutro);São necessários apenas 2 wattímetros para medir a potência total: \(P_{total} = W_1 + W_2\).
Método dos 2 Wattímetros: quando \(W_2\) fica negativo?;Quando o fator de potência do sistema é menor que 0.5.
Por que a transmissão de energia precisa ser em alta tensão?;Perdas = \(I^2R\). Elevar a tensão reduz \(I\) proporcionalmente. Dobrar \(V\) reduz perdas para 1/4.
Exemplo: trocar transmissão de 13.8kV para 138kV (10×). O que acontece com perdas?;Corrente cai 10×. Perdas (\(I^2R\)) caem \(10^2 = 100\) vezes.
\(S_{base}\) num estudo PU (Por Unidade);Valor arbitrário de potência aparente adotado como referência (clássico: 100 MVA). Normaliza todo o sistema
\(V_{base}\) num estudo PU;Tensão nominal do barramento daquele setor — não se inventa, usa-se o valor de projeto
Fórmula da Impedância Base (\(Z_{base}\));\(Z_{base} = \frac{V_{base}^2}{S_{base}}\)
Fórmula central: grandeza em PU;\(Valor_{PU} = \frac{Valor_{real}}{Valor_{base}}\)
Corrente de curto-circuito simétrico em PU;\(I_{cc,pu} = \frac{V_{pu}}{Z_{pu,total}}\)
Exemplo: Trafo com \(Z=0.95\,\Omega\), \(Z_{base}=1.9\,\Omega\). Valor em PU?;0.5 pu (\(0.95/1.90\)).
Exemplo: \(V=1.0\) pu, \(Z_{total}=0.1\) pu. Qual \(I_{cc}\)?;10 pu de corrente instantânea na falta.
Exemplo: \(V_{base}=13.8\text{kV}\), \(S_{base}=100\text{MVA}\). Qual \(Z_{base}\)?;\(1.9\,\Omega\) (\(13800^2 / 100 \times 10^6\)).
Exemplo: Usina deveria entregar 13.8kV, multímetro lê 13.5kV. Em PU?;0.978 pu (\(13500/13800\)).
Harmônicos em sistemas elétricos;Ondas senoidais em frequências múltiplas da fundamental. Harmônico de ordem \(n\) vibra em \(n \times 60\text{Hz}\)
Fontes principais de harmônicos;Cargas não-lineares: retificadores, VFDs (PWM), fontes chaveadas, lâmpadas fluorescentes.
Fórmula da THD (Taxa de Distorção Harmônica Total);\(THD = \frac{\sqrt{V_2^2 + V_3^2 + \dots + V_n^2}}{V_1} \times 100\%\)
Por que harmônicos sobreaquecem transformadores?;As perdas parasitas no ferro (Foucault) escalam com \(f^2\). Harmônicos de alta ordem multiplicam essas perdas.
Risco de harmônicos + banco de capacitores juntos;Ressonância: se \(X_C = X_L\) na frequência do harmônico, tensões e correntes explodem destrutivamente em circuito LC fechado.
Filtro Passivo Sintonizado (LC);Ressonância proposital na frequência do harmônico-alvo, oferecendo caminho de baixa impedância ao terra
Filtro Ativo de Harmônicos;Monitora harmônicos em tempo real (FFT) e injeta corrente "anti-ruído" para cancelá-los ativamente
Transformador Fator-K;Dimensionado para suportar alto estresse térmico de THD elevada (15-20%), com ferro e cobre superdimensionados
Exemplo: \(V_1=100\text{V}\), \(V_3=30\text{V}\), \(V_5=20\text{V}\). Qual a THD?;\(\approx 36\%\) (\(\sqrt{30^2+20^2}/100 = \sqrt{1300}/100\)).
5° harmônico em rede 60Hz;300 Hz.
7° harmônico em rede 60Hz;420 Hz.
11° harmônico em rede 60Hz;660 Hz.
Exemplo: 10A de 3° harmônico em cada fase A, B, C. Corrente no neutro?;30A — harmônicos de 3ª ordem somam-se aritmeticamente no neutro.
No Brasil: se \(V_F = 127\text{V}\), qual \(V_L\)?;220V (\(127 \times \sqrt{3}\)).
No Brasil: se \(V_L = 380\text{V}\), qual \(V_F\)?;220V (\(380 / \sqrt{3}\)).
Exemplo: \(V_L=380\text{V}\), \(I_L=100\text{A}\), FP=0.85. Potência Ativa?;\(\approx 56\text{kW}\) (\(\sqrt{3} \times 380 \times 100 \times 0.85\)).
Exemplo: \(S=100\text{kVA}\), \(P=80\text{kW}\). Qual o FP?;0.80 (\(P/S\)).
Exemplo: \(V_L=220\text{V}\), \(I_L=50\text{A}\), FP=1.0. Potência Ativa?;\(\approx 19\text{kW}\) (\(\sqrt{3} \times 220 \times 50\)).
Exemplo: TC 500/5A, medidor lê 2A. Corrente real?;200A (\(2 \times 500/5\)).
Exemplo: TC 100/5A, corrente real 80A. Leitura no aparelho?;4A (\(80 \times 5/100\)).
Exemplo: TC 1000/5A, leitura 3.5A. Corrente real?;700A (\(3.5 \times 1000/5\)).
Exemplo: Rede \(\Delta\), \(V_L=380\text{V}\). Tensão na bobina (\(V_F\))?;380V (pois \(V_L = V_F\) em \(\Delta\)).
Exemplo: Rede \(\Delta\), \(I_L=30\text{A}\). Corrente na bobina (\(I_F\))?;\(\approx 17.3\text{A}\) (\(30/\sqrt{3}\)).
Exemplo: Rede Y, \(V_F=220\text{V}\). Tensão de linha?;\(\approx 381\text{V}\) (\(220 \times \sqrt{3}\)).
Exemplo: Rede Y, \(V_L=440\text{V}\). Tensão de fase?;\(\approx 254\text{V}\) (\(440/\sqrt{3}\)).
Exemplo: Rede Y, \(I_L=10\text{A}\). Corrente na bobina?;10A (pois \(I_L = I_F\) em Y).
Carga Y equilibrada: \(Z_F=10\,\Omega\), \(V_L=380\) V → \(I_L\)?;\(\approx 22\) A (\(V_F=380/\sqrt{3}\approx 220\), \(I_F=220/10\))
Carga \(\Delta\) equilibrada: \(Z_F=30\,\Omega\), \(V_L=220\) V → \(I_L\)?;\(\approx 12.7\) A (\(I_F=220/30\approx 7.33\), \(I_L=7.33\times\sqrt{3}\))
\(V_{base}=69\) kV, \(S_{base}=100\) MVA → \(Z_{base}\)?;\(47.6\,\Omega\) (\(69000^2/10^8\))
Trafo: \(Z=5\%\) (\(0.05\) pu), \(V=1.0\) pu → \(I_{cc}\)?;\(20\) pu (\(1.0/0.05\))
FP atual 0.75, preciso de 0.95 → banco de capacitores necessário?;\(Q_C = P(\tan\phi_1 - \tan\phi_2)\). \(\phi_1=\cos^{-1}0.75\), \(\phi_2=\cos^{-1}0.95\)
\(V_L=13.8\) kV, \(I_L=200\) A, FP=0.9 → \(P_{3\phi}\)?;\(\approx 4.3\) MW (\(\sqrt{3}\times13800\times200\times0.9\))
THD: \(V_1=230\) V, \(V_5=25\) V, \(V_7=15\) V → THD?;\(\approx 12.7\%\) (\(\sqrt{625+225}/230\))
TC 300/5A, leitura 4.2A → corrente real?;\(252\) A (\(4.2\times300/5\))
Rede \(\Delta\), \(V_L=440\) V, \(I_F=15\) A → \(S_{3\phi}\)?;\(\approx 19.8\) kVA (\(\sqrt{3}\times440\times15\sqrt{3}=3\times440\times15\))
Sistema Y, FP=0.6 indutivo, preciso de FP unitário — tipo de compensação?;Banco de capacitores em paralelo (injeta \(Q_C\) para anular toda a \(Q_L\) indutiva)
FP < 0.5 com 2 wattímetros (Blondel) — o que acontece?;\(W_2\) fica negativo. \(P_{total} = W_1 + W_2\) (somar algebricamente)
Correntes equilibradas, sem harmônicos — qual corrente no neutro?;Zero (as 3 correntes se cancelam vetorialmente)
Transmissão: dobrar tensão de 69 kV para 138 kV — efeito nas perdas?;Perdas caem 4× (\(I\) cai pela metade, \(I^2R\) cai para 1/4)
Armadilha: corrigir FP de 0.85 para 0.95 aumenta a potência ativa?;Não: \(P\) permanece igual. O que diminui é \(S\) e \(I\), aliviando cabos e trafo
Armadilha: tensão de linha em Y = tensão de fase?;Não: \(V_L = \sqrt{3}\times V_F\). Confundir as duas causa erro de \(\sqrt{3}\) no dimensionamento
Armadilha: harmônicos de 3ª ordem se cancelam no neutro como os fundamentais?;Não: ficam em fase (\(3\times120°=360°\)) e SOMAM. Neutro pode carregar até \(3\times I_{3h}\)